fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
,0,0,0,0,18,1,0,0,1,0,,{},0.0,0.0,0.0,{}
Senator Cotton thinks gay community needs to get perspective cuz In Iran they hang you for the crime of being gay.,114,21,1,13,18,1,0,0,0,0,,"{""NP"": {""JJ#NN"": 1, ""NN#NN"": 1, ""NP#SBAR"": 1}, ""PP"": {""IN#S"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBG#ADJP"": 1, ""VBP#NP#PP"": 1, ""VBZ#S"": 1, ""VBZ#SBAR"": 1}, ""S"": {""PP#NP#VP"": 1}, ""SBAR"": {""S"": 2}}",0.149,0.851,0.0,"{""^"": 3, ""V"": 5, ""A"": 2, ""N"": 3, ""P"": 5, ""O"": 2, ""D"": 1, "","": 1}"
Started talking w/ Eliana Dockterman TIME about the future of music & ended up talking more about just THE FUTURE  ,115,20,1,9,1,8,0,2,1,0,💖:1,"{""NP"": {""NNP#NNP#NNP"": 1, ""CC"": 1, ""NP#PRN"": 1}, ""S"": {""NP#NP"": 1}, ""PRN"": {"":#S"": 1}, ""VP"": {""VBG#NP"": 1, ""VBN#S"": 1, ""VBG#ADVP"": 1, ""VBD#PRT#S"": 1}, ""PRT"": {""RP"": 1}, ""ADVP"": {""RBR#IN#RB"": 1}, ""SINV"": {""VP#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""V"": 4, ""P"": 4, ""^"": 2, ""N"": 4, ""D"": 2, ""&"": 1, ""T"": 1, ""R"": 2}"
WILCO thank yiew 4 being bad a$$! We wont be conned into believing Indianas RFRA is anything else than exactly what it is-DISCRIMINATION!,137,23,1,14,18,1,0,1,0,0,,"{""NP"": {""CD"": 1, ""DT#ADJP"": 1, ""NN#RB"": 1}, ""ADJP"": {""JJ"": 1, ""$#QP"": 1}, ""VP"": {""VBG#ADJP"": 1, ""VB#NP#S"": 1, ""VBP#S"": 1, ""VBZ"": 1, ""VBZ#NP"": 1, ""VBG#SBAR"": 1, ""VBN#PP"": 1, ""VB#VP"": 1, ""VBP#VP"": 1}, ""S"": {""VP#NP"": 1}, ""QP"": {""$#CD"": 1}, ""WHADJP"": {""RB#WP"": 1}, ""SBAR"": {""WHADJP#S"": 1, ""S"": 1}, ""PP"": {""IN#SBAR"": 1, ""IN#S"": 1}}",0.124,0.673,0.203,"{""^"": 3, ""V"": 8, ""D"": 1, ""P"": 3, ""A"": 1, ""N"": 2, "","": 2, ""O"": 3, ""R"": 2}"
Thank yiew Tim Cook & Apple for standing up for equality! Thank you for keeping this country moving forward and evolving!,121,21,1,11,18,1,0,0,0,0,,"{""NP"": {""NNP#NNP#CC#NNP"": 1, ""NP#VP"": 1}, ""PRT"": {""RP"": 1}, ""PP"": {""IN#S"": 2}, ""VP"": {""VBG#PRT#PP"": 1, ""VBD#NP"": 1, ""VBG#ADVP"": 1, ""VBG#NP"": 1, ""VBG"": 1, ""VP#CC#VP"": 1, ""VB#NP#PP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.763,0.237,"{""V"": 6, ""O"": 2, ""^"": 3, ""&"": 2, ""P"": 3, ""T"": 1, ""N"": 2, "","": 2, ""D"": 1, ""R"": 1}"
,0,0,0,0,18,1,0,0,1,0,,{},0.0,0.0,0.0,{}
Forgot how much I love Twitter for these reasons. Communication & connection! Social media has some serious power!,114,18,1,8,3,1,0,0,0,0,,"{""WHADJP"": {""WRB#JJ"": 1}, ""NP"": {""DT#NNS"": 1, ""NNP#CC#NNP#."": 1, ""NNP#NNS"": 1, ""DT#JJ#NN"": 1}, ""VP"": {""VBP#NP"": 1, ""VB#SBAR"": 1, ""VBZ#NP"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""WHADJP#S"": 1}, ""ROOT"": {""NP"": 1}}",0.065,0.697,0.238,"{""V"": 3, ""R"": 2, ""O"": 1, ""^"": 1, ""P"": 1, ""D"": 2, ""N"": 5, "","": 3, ""&"": 1, ""A"": 2}"
Bill de Blasio what are you going to do to help more kids like Lijuan & how can  be involved????  ,98,20,1,16,3,1,0,1,1,1,💖:1,"{""NP"": {""NNP#IN#NNP"": 1, ""WDT"": 1, ""JJR#NNS"": 1, ""NP#VP"": 1, ""NP#SBAR"": 1, ""SYM"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VB#S"": 1, ""VBG#S"": 1, ""VBP#NP"": 1, ""VBN#S"": 1, ""VB#VP"": 1, ""MD#VP"": 1}, ""S"": {""ADJP"": 1}, ""SBAR"": {""S"": 1, ""WHADVP#S"": 1}, ""WHADVP"": {""WRB"": 1}, ""ADJP"": {""JJ"": 1}, ""X"": {""NP#SBAR"": 1}, ""FRAG"": {""NP#X"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.725,0.275,"{""^"": 3, ""P"": 4, ""O"": 2, ""V"": 7, ""A"": 1, ""N"": 1, ""&"": 1, ""R"": 1, "","": 1}"
POLITICO   ,11,1,1,0,3,1,0,1,1,1,💖:3,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1}"
My precious moment I got to share with Ricky...... Thinking about him and all of the people who love ,101,19,1,12,21,7,0,0,1,0,,"{""NP"": {""PRP$#JJ#NN#NN"": 1, ""DT#NNS"": 1, ""NP#SBAR"": 1}, ""PP"": {""ADVP#IN#NP"": 1}, ""VP"": {""VB#PP"": 1, ""VBD#S"": 1, ""VBG#PP"": 1, ""VBP"": 1}, ""S"": {""NP#VP#:#."": 1}, ""ROOT"": {""X"": 1}, ""ADVP"": {""DT"": 1}, ""WHNP"": {""WP"": 1}, ""SBAR"": {""WHNP#S"": 1}, ""X"": {""S#CC#PP"": 1}}",0.0,0.598,0.402,"{""D"": 3, ""A"": 1, ""N"": 2, ""O"": 3, ""V"": 4, ""P"": 4, ""^"": 1, "","": 1, ""&"": 1}"
Fuck yeah! First official  in V Magazine photozzzzz by  ,56,9,1,4,1,7,0,2,1,1,,"{""NP"": {""RB#JJ"": 1, ""NNP#NNP#NNP"": 1}, ""VP"": {""VBP"": 1}, ""ROOT"": {""FRAG"": 1}, ""PP"": {""IN"": 1}, ""FRAG"": {""NP#PP#PP"": 1}}",0.316,0.5,0.183,"{""!"": 2, "","": 1, ""A"": 1, ""N"": 2, ""P"": 2, ""^"": 2}"
This has to stop! RT National Center for Transgender Equality 22 Year Old Ohio  Woman Murdered By Father     ,109,18,1,10,22,1,0,1,1,2,💔:1,"{""NP"": {""DT"": 1, ""CD#NN"": 1, ""NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VB"": 1, ""VBZ#S"": 1, ""VBP#NP"": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP#NP#PP"": 1}}",0.301,0.699,0.0,"{""O"": 1, ""V"": 4, ""P"": 3, "","": 1, ""N"": 6, ""^"": 2, ""$"": 1, ""A"": 1}"
   ! Happy Hippie ,18,3,1,1,2,7,0,1,1,4,,"{""INTJ"": {""UH"": 1}, ""ROOT"": {""INTJ"": 1, ""NP"": 1}, ""NP"": {""JJ#NNP"": 1}}",0.0,0.2,0.8,"{"","": 1, ""A"": 1, ""N"": 1}"
Muah  colahhhhh is goin global!!! Get yours at MAC Cosmetics around the   and help raisefor ...,95,16,1,10,17,1,0,1,1,2,"🌍:1,💲:1","{""NP"": {""JJ#NN"": 1, ""JJ#NNS"": 2, ""PRP$"": 1}, ""ADVP"": {""IN#DT"": 1}, ""VP"": {""VB#NP#PP#ADVP"": 1, ""VP#CC#VP"": 1, ""VBN#S"": 1, ""VBZ#VP"": 1}, ""S"": {""NP#VP#:"": 1}}",0.0,0.671,0.329,"{""!"": 1, ""^"": 2, ""V"": 4, ""A"": 1, "","": 1, ""O"": 1, ""P"": 2, ""N"": 1, ""D"": 1, ""&"": 1, ""G"": 1, ""~"": 1}"
happppppy biiiiiirfdayyyyy tiiiiew daaaa kiewtesttttttt Chlo Grace Moretz ,74,8,1,1,18,1,0,1,0,0,💖:3,"{""ADJP"": {""RB#JJ"": 1}, ""FRAG"": {""ADJP"": 1}, ""VP"": {""VBD"": 1}, ""NP"": {""NN#NN#NNP#NNP#NNP"": 1}, ""SINV"": {""FRAG#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.714,0.286,"{""A"": 1, ""N"": 3, ""P"": 1, ""D"": 1, ""^"": 2}"
da  DVD is comingggggggg March 24!!! ,37,6,1,3,17,1,0,0,1,1,,"{""NP"": {""NNP#CD"": 1, ""ADJP#NNS"": 1}, ""ADJP"": {""JJ#NP"": 1}, ""VP"": {""VBZ#NP"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""N"": 1, ""V"": 2, ""^"": 1, ""$"": 1, "","": 1}"
I wake up to so much LVE erday.   (I know I've ,47,11,1,10,18,7,0,0,1,2,,"{""PRT"": {""RP"": 1}, ""ADVP"": {""RB#RB"": 1}, ""VP"": {""ADVP#VB#ADVP"": 1, ""VBP#PRT#S"": 1, ""VBP"": 1, ""VBP#SBAR"": 1, ""VB#SBAR"": 1}, ""SBAR"": {""S"": 2}}",0.0,1.0,0.0,"{""O"": 2, ""V"": 2, ""T"": 1, ""P"": 1, ""R"": 1, ""A"": 1, ""N"": 2, "","": 2, ""L"": 1}"
brushing sweet bb Pig af sunset on a stack of beanie ca$h in my fav sparkly bootzzzz..... Even when ,100,19,1,12,17,7,0,0,1,0,,"{""NP"": {""JJ#NN#NN#NN#NN"": 1, ""$#CD"": 1, ""PRP$#NN#NN#NN"": 1}, ""PP"": {""IN#NP#:"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""MD"": 1}, ""SINV"": {""VP#VP#NP#."": 1}, ""ROOT"": {""SINV"": 1, ""FRAG"": 1}, ""WHADVP"": {""RB#WRB"": 1}, ""FRAG"": {""WHADVP"": 1}}",0.0,0.727,0.273,"{""V"": 1, ""A"": 3, ""N"": 7, ""R"": 3, ""P"": 3, ""D"": 2, "","": 1}"
   Happy Hippie  ,17,2,1,0,0,7,0,1,1,3,😎:1,"{""NP"": {""JJ#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.213,0.787,"{""A"": 1, ""N"": 1}"
Patrick Shriver ,16,2,1,0,7,1,0,1,0,0,"🍳:1,🍚:1,🍞:1,💖:1","{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2}"
in just a few months it'll be a year since this baby went to da end of da rainbow  he's waitin for ,99,22,1,17,19,7,0,0,1,0,🌈:1,"{""QP"": {""RB#DT#JJ"": 1}, ""NP"": {""QP#NNS"": 1, ""NN#NN"": 2}, ""PP"": {""IN"": 1}, ""VP"": {""VBN#PP"": 1, ""VBZ#VP"": 1, ""VBD#PP#SBAR"": 1, ""VB#NP#SBAR"": 1, ""MD#VP"": 1}, ""S"": {""PP#NP#VP"": 1}, ""SBAR"": {""S"": 1, ""IN#S"": 1}}",0.0,1.0,0.0,"{""P"": 5, ""R"": 1, ""D"": 5, ""A"": 1, ""N"": 5, ""L"": 2, ""V"": 3}"
Fuuuuuckkkkk yaaaasssss! Summmm supppppa fweakz got some bad a$$  tattoos!!!!! ,79,10,1,4,8,7,0,0,1,0,"💲:1,🎉:1","{""NP"": {""JJ#NN#NN"": 1, ""DT#JJ#DT"": 1, ""NP#ADJP"": 1}, ""VP"": {""VBZ"": 1, ""VBD#NP"": 1}, ""QP"": {""$#CD#CD"": 1}, ""ADJP"": {""$#QP"": 1}}",0.342,0.658,0.0,"{""V"": 2, ""O"": 1, "","": 2, ""D"": 2, ""N"": 4, ""A"": 1}"
been a while since i felt like dis.... ,39,8,1,5,23,7,0,0,1,0,,"{""NP"": {""FW"": 1}, ""PP"": {""IN#NP#:"": 1}, ""X"": {""PP"": 1}, ""VP"": {""VBD#X"": 1, ""VBN#NP#SBAR"": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""VP"": 1}}",0.0,0.667,0.333,"{""V"": 2, ""D"": 1, ""N"": 1, ""P"": 2, ""O"": 2, "","": 1}"
LOVE MAGAZINE Cara Delevingne  ,31,4,1,2,21,7,0,2,1,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.378,0.622,"{""N"": 2, ""^"": 2}"
waynecoyne5 us. ,16,2,1,1,19,7,0,0,1,0,,"{""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""V"": 1, ""O"": 1, "","": 1}"
Goodnight from da  fam ,23,4,1,3,9,7,0,0,1,0,🍕:1,"{""VP"": {""VB#PP"": 1}}",0.0,1.0,0.0,"{""!"": 1, ""P"": 1, ""D"": 1, ""N"": 1}"
Itzzzzz allllll about  mane ,28,4,1,1,4,7,0,0,1,0,🍕:1,"{""ADJP"": {""RB#JJ#PP"": 1}, ""ROOT"": {""ADJP"": 1}}",0.0,1.0,0.0,"{""L"": 1, ""R"": 1, ""P"": 1, ""N"": 1}"
 in a  blanket  ,16,3,1,2,2,7,0,0,1,1,"🐷:1,🍕:1","{""ROOT"": {""PP"": 1}}",0.0,1.0,0.0,"{""P"": 1, ""D"": 1, ""N"": 1}"
When DJ tweaker tits be on best behavior  booooorrrringggg #$ Moschino ,71,11,1,7,19,7,0,1,1,0,😿:1,"{""WHADVP"": {""WRB"": 1}, ""NP"": {""NN#NNS"": 1, ""JJS#NN"": 1, ""QP"": 1, ""NP#VP"": 1}, ""QP"": {""##CD#CD"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#PP"": 1}, ""SQ"": {""VBD#NP#VP"": 1}, ""SBARQ"": {""WHADVP#SQ"": 1}, ""ROOT"": {""SBARQ"": 1}}",0.126,0.596,0.278,"{""R"": 1, ""^"": 3, ""N"": 2, ""V"": 1, ""P"": 1, ""A"": 2, ""#"": 1}"
Fuck yo Sunday Madonna Britney Spears katyperry badgalriri ,59,8,1,2,18,7,0,2,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VB#S"": 1}}",0.333,0.667,0.0,"{""V"": 1, ""D"": 1, ""^"": 6}"
    ,4,0,1,0,0,7,0,0,1,4,,{},0.0,0.0,0.0,{}
Out now!!!!   ,14,2,1,1,22,7,0,0,1,1,"💪:1,💄:1,💋:1","{""ADVP"": {""RB#RB"": 1}, ""FRAG"": {""ADVP#ADVP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""P"": 1, ""R"": 1, "","": 1}"
Fuck yaaaaaas  JEREMY SCOTT Moschino ,37,5,1,1,22,7,0,3,1,0,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.467,0.533,0.0,"{""V"": 1, ""O"": 1, ""^"": 3}"
 ,1,0,1,0,3,7,0,0,1,0,💖:9,{},0.0,0.0,0.0,{}
I don't know what to say on Twitter no mo,41,10,1,8,18,1,0,0,0,0,,"{""NP"": {""NNP#DT#NN"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""VB#PP"": 1, ""VB#SBAR"": 1, ""VBP#RB#VP"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.216,0.784,0.0,"{""O"": 2, ""V"": 3, ""P"": 2, ""^"": 1, ""D"": 1, ""N"": 1}"
"""Bunz out. Weiner. But I gotta keep my eye for Selener."" - Mrs. Petty (that is a direct quote)",94,19,1,11,6,1,0,1,0,0,,"{""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT"": 1, ""VB#NP#PP"": 1, ""VBD#S"": 1, ""VBZ#NP"": 1}, ""S"": {""``#VP#."": 1, ""CC#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}, ""NP"": {""FW#."": 1, ""DT#JJ#NN"": 1, ""NP#PRN"": 1}, ""WHNP"": {""WDT"": 1}, ""SBAR"": {""WHNP#S"": 1}, ""PRN"": {""-LRB-#SBAR#-RRB-"": 1}}",0.128,0.872,0.0,"{"","": 8, ""^"": 4, ""T"": 1, ""&"": 1, ""O"": 2, ""V"": 3, ""D"": 2, ""N"": 2, ""P"": 1, ""A"": 2}"
"Me, Ciara, and Seth Rogen at LA fashion awards ",47,9,1,5,4,7,0,2,1,0,,"{""NP"": {""NNP#,#NNP#,#CC#NNP#NNP"": 1, ""NNP#NN#NNS"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.727,0.273,"{""O"": 1, "","": 2, ""^"": 4, ""&"": 1, ""P"": 1, ""N"": 2}"
New arrivals on da daily  ,26,5,1,3,3,7,0,0,1,0,🍕:4,"{""NP"": {""NNP#JJ"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""A"": 2, ""N"": 1, ""P"": 1, ""D"": 1}"
Do yiew tink if I push muah titties up I'll get mo followahhhzzzz? ? ,69,14,1,12,2,7,0,0,1,1,,"{""NP"": {""JJ#NNS"": 1, ""NN#NN"": 1}, ""VP"": {""MD#VP"": 1, ""VBP#NP#ADVP#SBAR"": 1, ""VB#SBAR"": 1}, ""SBAR"": {""S"": 1, ""IN#S#."": 1}, ""SQ"": {""VBP#NP#VP#."": 1}, ""ROOT"": {""SQ"": 1}}",0.0,0.75,0.25,"{""V"": 4, ""O"": 2, ""P"": 2, ""D"": 1, ""N"": 3, ""L"": 1, "","": 2}"
Who the? What the?  ,20,4,1,4,2,7,0,0,1,0,"🙅:1,👱:1","{""NP"": {""DT"": 2}, ""WHNP"": {""WP#NP"": 2}, ""FRAG"": {""WHNP#."": 2}, ""ROOT"": {""FRAG"": 2}}",0.0,1.0,0.0,"{""O"": 2, ""D"": 2, "","": 2}"
Howddddd deyyyy knowwwww    ,28,3,1,0,0,7,0,0,1,2,"💖:1,💋:1,💄:1","{""ADJP"": {""RB#JJ"": 1}, ""VP"": {""VB#ADJP"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""O"": 1}"
My main alwayssss witttt me somehow somewhere  Madonna ,55,8,1,3,0,7,0,1,1,0,,"{""NP"": {""PRP$#JJ#NNS"": 1}, ""PP"": {""ADVP#RB#NP"": 1}, ""VP"": {""VBP#NP#PP"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""A"": 1, ""R"": 3, ""P"": 1, ""O"": 1, ""^"": 1}"
Every penny from my MAC Cosmetics  goes to da @MACAIDSFund to help those affected by AIDS  ,91,16,1,10,16,1,0,1,1,0,"💄:1,💋:3","{""NP"": {""PRP$#JJ#NNS"": 1, ""DT"": 1, ""NP#VP"": 2}, ""VP"": {""VBN#PP"": 1, ""VBN#S"": 1, ""VBZ#PP"": 1}}",0.087,0.765,0.148,"{""D"": 3, ""N"": 2, ""P"": 4, ""^"": 2, ""V"": 3, ""@"": 1, ""O"": 1}"
My MAC Cosmetics  products are available online in da US & Canada nowwwwww  In stores on thursssssday  ,103,17,1,9,16,1,0,1,1,1,"💖:1,💄:1,💋:1","{""NP"": {""PRP$#JJ#NNS#NNS"": 1, ""NNP#NNP#CC#NNP"": 1, ""NP#VP"": 1}, ""ADJP"": {""JJ"": 1}, ""PP"": {""NN#PP"": 1}, ""VP"": {""VBN#PP"": 1, ""VBP#ADJP#PP"": 1}}",0.0,1.0,0.0,"{""D"": 2, ""^"": 4, ""N"": 3, ""V"": 1, ""A"": 2, ""P"": 3, ""&"": 1, ""R"": 1}"
 love love love my MAC fam & bein da newest face of viva glam  (out 1-22-15 shameless plug ,91,18,1,15,0,7,0,0,1,0,"💖:3,💄:1,💋:1","{""NP"": {""NN#NN"": 1, ""PRP$#NNP#NNP#CC#NNP#NN"": 1, ""JJ#NN"": 1, ""CD#NNS"": 1}, ""VP"": {""VB"": 1, ""VBG#NP#-LRB-#PP#S"": 1, ""VBP#NP#S"": 1}}",0.086,0.464,0.45,"{""V"": 4, ""D"": 3, ""^"": 1, ""N"": 4, ""&"": 1, ""A"": 2, ""P"": 2, "","": 1, ""$"": 1}"
 ,1,0,1,0,21,1,0,0,1,1,,{},0.0,0.0,0.0,{}
 will never let you down  ,26,5,1,4,23,7,0,0,1,0,🍕:1,"{""PRT"": {""RP"": 1}, ""VP"": {""VB#NP#PRT"": 1, ""MD#ADVP#VP"": 1}, ""FRAG"": {""VP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""R"": 2, ""O"": 1}"
Happy buuuurffffday jesse!!! Send your birthday message to jesse using dearjesse@happyhippies.org  ,99,11,1,3,23,1,0,0,1,0,"💖:1,🎉:1,🎂:1","{""NP"": {""JJ#NN#NNS"": 1, ""PRP$#NN#NN"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#S"": 1, ""VB#NP#S"": 1}, ""SINV"": {""VBZ#NP#VP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.686,0.314,"{""A"": 1, ""N"": 3, ""^"": 2, "","": 1, ""V"": 2, ""D"": 1, ""P"": 1, ""U"": 1}"
V Magazine Tankkkkk yiew for a fuckin artyyyyyy assssss '14 can't wait for ussssss to fuck em up again ,103,19,1,11,20,7,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#NN#NN"": 1, ""CD"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#NP#PRT#ADVP"": 1, ""VB#PP#S"": 1, ""MD#RB#VP"": 1, ""VBZ#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.179,0.821,0.0,"{""^"": 4, ""P"": 3, ""D"": 1, ""R"": 2, ""A"": 1, ""N"": 1, "","": 1, ""$"": 1, ""V"": 3, ""O"": 2, ""T"": 1}"
fuck yeah  ,11,2,1,2,23,7,0,0,1,0,🎄:4,"{""NP"": {""NN#NN"": 1}, ""ROOT"": {""NP"": 1}}",0.614,0.0,0.386,"{""!"": 2}"
Woah ,5,1,1,1,1,7,0,0,1,0,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""!"": 1}"
got my password backkkk hoessssss ,34,5,1,2,2,1,0,0,0,0,🍕:1,"{""NP"": {""NN#NNS"": 1}, ""VP"": {""VBD#NP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""D"": 1, ""N"": 2, ""A"": 1}"
INC(RED)IBLE: These Apps Save Lives. For 2 weeks 100% proceeds go to (RED) to fight AIDS.  Only App Store ,106,19,1,10,23,1,0,2,1,1,,"{""NP"": {""NNP#PRN#NNP"": 1, ""DT#NNP#NNP"": 1, ""NP#VP"": 1, ""NP#:#NP#."": 1, ""CD#NNS"": 1, ""ADJP#NNS"": 1, ""PRN"": 1, ""NNP#NNP#NNP"": 1}, ""PRN"": {""-LRB-#NP#-RRB-"": 2}, ""VP"": {""VBZ"": 1, ""VBP#PP"": 1}, ""ROOT"": {""NP"": 2}, ""PP"": {""TO#S"": 1}, ""ADJP"": {""CD#NN"": 1}, ""S"": {""PP#NP#VP#."": 1}}",0.119,0.734,0.147,"{""A"": 2, "","": 5, ""D"": 1, ""^"": 3, ""V"": 3, ""N"": 4, ""P"": 3, ""$"": 2, ""R"": 1}"
"send letters, questions, poetry, art, ways jesse inspired you, ways you've been involved in our ",96,15,1,8,1,7,0,0,1,0,,"{""NP"": {""NNS#NN"": 1, ""NP#VP"": 1, ""PRP$"": 1, ""NP#SBAR"": 1, ""NP#,#NP#,#NP#,#NP#,#NP#,#NP"": 1}, ""VP"": {""VBN#NP"": 1, ""VBN#PP"": 1, ""VBN#VP"": 1, ""VBP#VP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.814,0.186,"{""V"": 4, ""N"": 6, "","": 5, ""^"": 1, ""O"": 1, ""L"": 1, ""P"": 1, ""D"": 1}"
Show ur support for Jesse  ,27,5,1,3,1,3,0,0,1,1,,"{""NP"": {""NN#NN"": 1}, ""VP"": {""VB#NP#PP"": 1}}",0.0,0.597,0.403,"{""N"": 2, ""D"": 1, ""P"": 1, ""^"": 1}"
Every $ from the sales of my  will go to @MACAIDSFund to help those affected by HIV!  ,86,17,1,12,20,7,0,0,1,1,💋:3,"{""QP"": {""IN#DT"": 1}, ""NP"": {""$#QP"": 1, ""PRP$"": 1, ""NP#NP"": 1, ""DT#NP"": 1, ""DT"": 1, ""NP#VP"": 1}, ""VP"": {""VBN#PP"": 1, ""VB#S"": 2, ""MD#VP"": 1}}",0.086,0.753,0.161,"{""D"": 3, ""N"": 2, ""P"": 5, ""V"": 4, ""@"": 1, ""O"": 1, ""^"": 1, "","": 1}"
Every cent from the sales of my  shade will go to @MACAIDSFund to help people affected by HIV ,94,18,1,12,17,1,1,0,0,1,,"{""NP"": {""DT#NNS"": 1, ""NP#VP"": 1}, ""VP"": {""VBN#PP"": 1, ""VB#S"": 2, ""MD#VP"": 1}}",0.079,0.788,0.133,"{""D"": 3, ""N"": 4, ""P"": 5, ""V"": 4, ""@"": 1, ""^"": 1}"
Going  with MAC Cosmetics. Look for my lipstick in early 2015  ,63,11,1,7,17,1,1,1,0,1,"💄:1,👄:1","{""NP"": {""JJ#NNS"": 1, ""JJ#CD"": 1}, ""VP"": {""VBG#PP"": 1, ""VB#PP"": 1}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""V"": 2, ""P"": 3, ""^"": 1, ""N"": 2, "","": 1, ""D"": 1, ""A"": 1, ""$"": 1}"
new face of Google  @zacharyancox waynecoyne5 stevendrozd katyweaver   ,71,8,1,3,9,7,0,0,1,1,👀:1,"{""NP"": {""JJ#NN"": 1, ""NNP#NN#NNS"": 1}, ""VP"": {""VBD#NP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""N"": 3, ""P"": 1, ""^"": 1, ""@"": 1, ""$"": 1}"
tat 2 record waynecoyne5 katyweaver   ,38,5,1,2,12,7,0,0,1,1,💖:1,"{""VP"": {""VBP"": 1}, ""NP"": {""CD#JJ#JJ#NN"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""N"": 3, ""$"": 2}"
Thinking of Andrew Tahmooressi and his family and hoping for his safe return to the United States ,98,17,1,9,0,1,0,0,0,1,,"{""NP"": {""NP#CC#NP"": 1, ""PRP$#JJ#NN"": 1, ""DT#NNP#NNPS"": 1}, ""VP"": {""VBG#PP"": 1, ""VBG#PP#PP"": 1, ""VP#CC#VP"": 1}}",0.0,0.622,0.378,"{""V"": 2, ""P"": 3, ""^"": 3, ""&"": 2, ""D"": 3, ""N"": 3, ""A"": 1}"
Nipples are where titties go wrong.,35,6,1,2,2,1,0,0,0,0,,"{""WHADVP"": {""WRB"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBP#SBAR"": 1}, ""SBAR"": {""WHADVP#S"": 1}}",0.383,0.617,0.0,"{""N"": 2, ""V"": 2, ""R"": 1, ""A"": 1, "","": 1}"
Just downloaded new Metro Station ep  CHECK DIS  OUT MANE ,58,10,1,6,3,1,1,1,0,1,💩:1,"{""VP"": {""VBD"": 1}, ""NP"": {""JJ#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""SINV"": {""ADVP#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""R"": 1, ""V"": 2, ""A"": 1, ""^"": 2, ""N"": 2, ""O"": 1, ""P"": 1}"
