fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
"Shubham Arora This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@SadafAshkar This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,19,1,13,3,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Manal This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",98,19,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Karan Dhillon  This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",107,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Karan Dhillon  This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",107,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Yerupula Krishna This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",109,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"3pn  3dhra  This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,20,1,14,3,27,0,1,1,0,,"{""NP"": {""JJ#NNS"": 1, ""DT#NNP#NNP"": 1, ""NP#NP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Sonia Shah This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",103,20,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
" This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",93,18,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"SreeDhanesh This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,19,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""G"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"@fethiyemub This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,19,1,13,3,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Tejan Shrivastava This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",110,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@wahian4lyf This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,19,1,13,3,27,0,0,1,0,,"{""NP"": {""JJ#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"SreeDhanesh This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,19,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""G"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"Moyz Nadym This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",103,20,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@Mrwa78 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",100,19,1,13,3,27,0,0,1,0,,"{""NP"": {""JJ#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"@iAneetKaur This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,19,1,13,3,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Jessica Russell This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",108,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Mr.Anurag This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",102,19,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VBG#S"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#VP"": 1, ""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Shambhavee This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",103,19,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Karan Dhillon  This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",107,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"@iAneetKaur This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",104,19,1,13,3,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Sonia Shah This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",103,20,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Vipul S Gupta This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,21,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 5, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"BOX OFFICE INDIA24X7 This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",113,21,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 6, ""P"": 3, ""D"": 3, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""^"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"SUFIYAN This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",100,19,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"being anjali rajput This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",112,21,1,13,3,27,0,1,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VBN#S"": 1, ""VBG#VP"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Shining Suraj This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Karan Dhillon  This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",107,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Chaitali Prajapati This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",111,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Shining Suraj This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"Sonia Shah This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",103,20,1,14,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2}"
"Shining Suraj This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",106,20,1,13,3,27,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""NP#,#S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 6, ""^"": 3, ""D"": 3, ""N"": 4, "","": 3, ""O"": 1, ""R"": 1, ""P"": 2}"
"@SadafAshkar This Republic Day, remember, you do not need to wear a uniform to serve the country. Jai Ho ",105,19,1,13,3,27,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#,#VB"": 1, ""VB#S"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""@"": 1, ""D"": 3, ""N"": 4, "","": 3, ""V"": 5, ""O"": 1, ""R"": 1, ""P"": 2, ""^"": 2}"
